SiteName	ProductName	PeriodName	ScenarioID	ScenarioStepNumber	TargetServiceLevel	OptimizedAverageServiceLevel	ServiceType	SafetyStock	ExtraSafetyStock	USFSafetyStock	TotalSafetyStock	SafetyStockDOS	SafetyStockCost	Coverage	DemandMean	DemandStdDev	DemandClass	SourceName	DestinationName	BOMName	Mode	ServiceTime	ImmediateLeadTime	MaxLeadTime	BatchSize	RecommendedPolicy	PolicyParameter1	PolicyParameter2	ExpectedType1Service	ExpectedType2Service	ExpectedType3Service	LeadTimeDemandDistribution	LeadTimeDemandMean	LeadTimeDemandStdDev	AverageBackorders	AverageInventory	AverageOrderQty	SourcingType	RQPolicyParam1	RQPolicyParam2	BSPolicyParam1	BSPolicyParam2	sSPolicyParam1	sSPolicyParam2	TSPolicyParam1	TSPolicyParam2	SafetyStockValue	ProductSet	CycleStock	CycleStockCost	WorkInProgressInventory	WorkInProgressInventoryCost	IncomingInTransitInventory	IncomingInTransitInventoryCost	TotalInventory	TotalInventoryCost	TotalInventoryValue	Status	SubModelID
Plant1	000002	PERIOD_006	0	1	0.95000	0.00000	Type1	1817.00000	8183.00000	0.00000	10000.00000	23.87775	1479.45205	11.00000	418.80000	332.97400	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	6424.00000	1.00000	0.95007		0.95011	Normal	4606.80000	1104.34981	23.01352	1840.71352	465.33398	Single	6424.00000	1.00000	6425.00000		6424.00000	6425.00000	0	0	150000.00000	1	0.50000	0.07397	2094.00000	309.79726	0.00000	0.00000	12094.50000	1789.32329	181417.50000	Success	6
Plant1	Raw_03	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1814.80000	1442.88732	Smooth						1.00000	1.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	2016.44572	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04438	0.00000	0.00000	1297.58200	38.39421	1299.08200	38.43859	3897.24600	Success	6
Plant1	000003	PERIOD_006	0	1	0.95000	0.00000	Type1	2422.00000	7578.00000	0.00000	10000.00000	17.90831	1972.60274	11.00000	558.40000	443.96533	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	8565.00000	1.00000	0.95004		0.95008	Normal	6142.40000	1472.46642	30.70965	2453.80965	620.44491	Single	8565.00000	1.00000	8566.00000		8565.00000	8566.00000	0	0	200000.00000	1	0.50000	0.09863	2792.00000	550.75068	0.00000	0.00000	12792.50000	2523.45205	255850.00000	Success	6
Raw Material Supplier	Raw_02	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	837.60000	665.94799	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	930.66696	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00986	0.00000	0.00000	0.00000	0.00000	0.50000	0.00986	1.00000	Success	6
Raw Material Supplier	Raw_01	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	698.00000	554.95666	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	775.55592	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	6
Raw Material Supplier	Raw_03	PERIOD_006	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1814.80000	1442.88732	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	2016.44457	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01479	0.00000	0.00000	0.00000	0.00000	0.50000	0.01479	1.50000	Success	6
DC_1	FG_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	7
DC_4	FG_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	7
DC_6	FG_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	7
Filling Plant	Bulk_02	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	7
DC_4	FG_02	PERIOD_007	0	1	0.95000	0.00000	Type1	106.00000	0.00000	0.00000	106.00000	2.48375	129.63945	1.00000	42.67742	51.18293	Lumpy						1.00000	43.00000	1.00000	T,S	0	149.00000	0.95043		0.95085	Mixture of Distributions	42.67742	52.10563	2.88118	108.70376	63.06025	Single	148.00000	1.00000	149.00000		148.00000	149.00000	0	0	12720.00000	1	0.50000	0.61151	0.00000	0.00000	18.70694	22.87884	125.20694	153.12980	15024.83226	Success	7
DC_1	FG_02	PERIOD_007	0	1	0.95000	0.00000	Type1	111.00000	0.00000	0.00000	111.00000	2.13462	135.75452	1.00000	52.00000	53.83989	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	163.00000	164.00000	0.95052		0.95096	Mixture of Distributions	52.00000	55.13821	2.79746	114.29746	94.82353	Single	163.00000	1.00000	164.00000		163.00000	164.00000	0	0	13320.00000	1	0.50000	0.61151	0.00000	0.00000	19.93333	24.37874	131.43333	160.74477	15772.00000	Success	7
DC_6	FG_02	PERIOD_007	0	1	0.95000	0.00000	Type1	84.00000	0.00000	0.00000	84.00000	2.60400	102.73315	1.00000	32.25806	40.58076	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	116.00000	117.00000	0.95077		0.95130	Mixture of Distributions	32.25806	41.24617	2.32505	86.56698	62.50023	Single	116.00000	1.00000	117.00000		116.00000	117.00000	0	0	10080.00000	1	0.50000	0.61151	0.00000	0.00000	6.89516	8.43288	91.39516	111.77753	10967.41935	Success	7
Filling Plant	FG_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	0.00000	42.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	7
Plant2	Bulk_02	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	7
Plant2	000001	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	253.87097	222.65485	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	314.80418	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.15288	0.00000	0.00000	183.42177	18.69395	184.92177	18.84682	1849.21774	Success	7
Plant2	000002	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	380.80645	333.98228	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	472.20242	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22932	0.00000	0.00000	275.13266	42.06138	276.63266	42.29069	4149.48992	Success	7
Plant2	000003	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	507.74194	445.30970	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	629.60164	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.30575	0.00000	0.00000	366.84355	74.77578	368.34355	75.08153	7366.87097	Success	7
Filling Plant	FG_02	PERIOD_007	0	1	0.95000	0.00000	Type1	847.00000	0.00000	0.00000	847.00000	6.67268	1035.89260	20.00000	126.93548	111.32743	Smooth						10.00000	42.00000	1.00000	R,Q	3386.00000	1.00000	0.95007		0.95017	Normal	2538.70968	514.91692	10.71714	858.50746	157.40081	Single	3386.00000	1.00000	3387.00000		3386.00000	3387.00000	0	0	101640.00000	1	0.50000	0.61151	634.67742	776.21918	0.00000	0.00000	1482.17742	1812.72329	177861.29032	Success	7
Filling Plant	Pack_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Skipped	7
Filling Plant	Bulk_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	126.93548	111.32743	Smooth						10.00000	32.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	157.41060	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.45863	0.00000	0.00000	1269.35484	388.10959	1270.85484	388.56822	38125.64516	Success	7
Filling Plant	Pack_02	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	126.93548	111.32743	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	157.40081	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	80.02224	0.81557	80.52224	0.82067	80.52224	Success	7
Pack Supplier	Pack_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Skipped	7
Pack Supplier	Pack_02	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	126.93548	111.32743	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	157.40081	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	7
Plant2	Bulk_01	PERIOD_007	0	1	0.95000	0.00000	Type1	608.00000	0.00000	0.00000	608.00000	4.78983	185.89808	11.00000	126.93548	111.32743	Smooth					0.00000	10.00000	22.00000	1.00000	R,Q	2004.00000	1.00000	0.95011		0.95025	Normal	1396.29032	369.23130	7.67075	615.88043	157.40081	Single	2004.00000	1.00000	2005.00000		2004.00000	2005.00000	0	0	18240.00000	1	0.50000	0.15288	634.67742	194.05479	0.00000	0.00000	1243.17742	380.10575	37295.32258	Success	7
Plant1	000001	PERIOD_007	0	1	0.95000	0.00000	Type1	1215.00000	8785.00000	0.00000	10000.00000	39.39009	1019.17808	11.00000	253.87097	222.65485	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	4008.00000	1.00000	0.95011		0.95018	Normal	2792.58065	738.46260	15.36638	1231.28573	314.80032	Single	4008.00000	1.00000	4009.00000		4008.00000	4009.00000	0	0	100000.00000	1	0.50000	0.05096	1269.35484	129.36986	0.00000	0.00000	11269.85484	1148.59890	112698.54839	Success	7
Plant1	Raw_02	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	761.61290	667.96455	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	944.40007	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	544.55323	11.09993	545.05323	11.11013	1090.10645	Success	7
Plant1	Raw_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	634.67742	556.63713	Smooth						1.00000	1.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	787.00121	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01529	0.00000	0.00000	453.79435	4.62497	455.29435	4.64026	455.29435	Success	7
Plant1	000002	PERIOD_007	0	1	0.95000	0.00000	Type1	1822.00000	8178.00000	0.00000	10000.00000	26.26006	1528.76712	11.00000	380.80645	333.98228	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	6011.00000	1.00000	0.95001		0.95006	Normal	4188.87097	1107.69390	23.11192	1845.74095	472.20018	Single	6011.00000	1.00000	6012.00000		6011.00000	6012.00000	0	0	150000.00000	1	0.50000	0.07644	1904.03226	291.08219	0.00000	0.00000	11904.53226	1819.92575	178567.98387	Success	7
Plant1	Raw_03	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1650.16129	1447.25653	Smooth						1.00000	1.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	2046.20033	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04586	0.00000	0.00000	1179.86532	36.07479	1181.36532	36.12065	3544.09597	Success	7
Plant1	000003	PERIOD_007	0	1	0.95000	0.00000	Type1	2430.00000	7570.00000	0.00000	10000.00000	19.69504	2038.35616	11.00000	507.74194	445.30970	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	8015.00000	1.00000	0.95004		0.95007	Normal	5585.16129	1476.92520	30.80756	2461.14627	629.60012	Single	8015.00000	1.00000	8016.00000		8015.00000	8016.00000	0	0	200000.00000	1	0.50000	0.10192	2538.70968	517.47945	0.00000	0.00000	12539.20968	2555.93753	250784.19355	Success	7
Raw Material Supplier	Raw_02	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	761.61290	667.96455	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	944.40007	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	0.00000	0.00000	0.50000	0.01019	1.00000	Success	7
Raw Material Supplier	Raw_01	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	634.67742	556.63713	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	787.00009	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	7
Raw Material Supplier	Raw_03	PERIOD_007	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1650.16129	1447.25653	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	2046.20002	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01529	0.00000	0.00000	0.00000	0.00000	0.50000	0.01529	1.50000	Success	7
DC_1	FG_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	8
DC_4	FG_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	8
DC_6	FG_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	8
Filling Plant	Bulk_02	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	8
DC_4	FG_02	PERIOD_008	0	1	0.95000	0.00000	Type1	113.00000	0.00000	0.00000	113.00000	2.66388	138.20055	1.00000	42.41935	54.88823	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	155.00000	156.00000	0.95032		0.95071	Mixture of Distributions	42.41935	55.73933	3.23306	116.31371	77.35760	Single	155.00000	1.00000	156.00000		155.00000	156.00000	0	0	13560.00000	1	0.50000	0.61151	0.00000	0.00000	18.59382	22.74049	132.09382	161.55255	15851.25806	Success	8
DC_1	FG_02	PERIOD_008	0	1	0.95000	0.00000	Type1	118.00000	0.00000	0.00000	118.00000	2.49863	144.31562	1.00000	47.22581	57.02965	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	165.00000	166.00000	0.95076		0.95114	Mixture of Distributions	47.22581	58.04379	3.20403	121.47823	91.50001	Single	165.00000	1.00000	166.00000		165.00000	166.00000	0	0	14160.00000	1	0.50000	0.61151	0.00000	0.00000	18.10323	22.14049	136.60323	167.06762	16392.38710	Success	8
DC_6	FG_02	PERIOD_008	0	1	0.95000	0.00000	Type1	101.00000	0.00000	0.00000	101.00000	3.38853	123.52438	1.00000	29.80645	49.65643	Lumpy						1.00000	43.00000	1.00000	T,S	0	131.00000	0.95064		0.95102	Mixture of Distributions	29.80645	50.12234	3.37156	104.06511	71.10748	Single	130.00000	1.00000	131.00000		130.00000	131.00000	0	0	12120.00000	1	0.50000	0.61151	0.00000	0.00000	6.37113	7.79198	107.87113	131.92787	12944.53548	Success	8
Filling Plant	FG_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	0.00000	42.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	0.00000	0.00000	0.50000	0.50959	50.00000	Skipped	8
Plant2	Bulk_02	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	8
Plant2	000001	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	238.90323	211.28738	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	308.58458	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.15288	0.00000	0.00000	172.60758	17.59179	174.10758	17.74466	1741.07581	Success	8
Plant2	000002	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	358.35484	316.93107	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	462.87564	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22932	0.00000	0.00000	258.91137	39.58152	260.41137	39.81083	3906.17056	Success	8
Plant2	000003	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	477.80645	422.57476	Smooth						1.00000	12.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	617.16706	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.30575	0.00000	0.00000	345.21516	70.36715	346.71516	70.67290	6934.30323	Success	8
Filling Plant	FG_02	PERIOD_008	0	1	0.95000	0.00000	Type1	804.00000	0.00000	0.00000	804.00000	6.73076	983.30301	20.00000	119.45161	105.64369	Smooth						10.00000	42.00000	1.00000	R,Q	3193.00000	1.00000	0.95014		0.95025	Normal	2389.03226	488.36427	10.14481	814.61255	154.29188	Single	3193.00000	1.00000	3194.00000		3193.00000	3194.00000	0	0	96480.00000	1	0.50000	0.61151	597.25806	730.45479	0.00000	0.00000	1401.75806	1714.36932	168210.96774	Success	8
Filling Plant	Pack_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Skipped	8
Filling Plant	Bulk_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	119.45161	105.64369	Smooth						10.00000	32.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	154.29555	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.45863	0.00000	0.00000	1194.51613	365.22740	1196.01613	365.68603	35880.48387	Success	8
Filling Plant	Pack_02	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	119.45161	105.64369	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	154.29188	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	75.30429	0.76748	75.80429	0.77258	75.80429	Success	8
Pack Supplier	Pack_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Skipped	8
Pack Supplier	Pack_02	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	119.45161	105.64369	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	154.29188	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	8
Plant2	Bulk_01	PERIOD_008	0	1	0.95000	0.00000	Type1	577.00000	0.00000	0.00000	577.00000	4.83041	176.41973	11.00000	119.45161	105.64369	Smooth					0.00000	10.00000	22.00000	1.00000	R,Q	1891.00000	1.00000	0.95021		0.95035	Normal	1313.96774	350.38048	7.26053	584.79279	154.29188	Single	1891.00000	1.00000	1892.00000		1891.00000	1892.00000	0	0	17310.00000	1	0.50000	0.15288	597.25806	182.61370	0.00000	0.00000	1174.75806	359.18630	35242.74194	Success	8
Plant1	000001	PERIOD_008	0	1	0.95000	0.00000	Type1	1153.00000	8847.00000	0.00000	10000.00000	41.85795	1019.17808	11.00000	238.90323	211.28738	Smooth					0.00000	10.00000	11.00000	1.00000	R,Q	3781.00000	1.00000	0.95006		0.95014	Normal	2627.93548	700.76096	14.59567	1168.16019	308.58340	Single	3781.00000	1.00000	3782.00000		3781.00000	3782.00000	0	0	100000.00000	1	0.50000	0.05096	1194.51613	121.74247	0.00000	0.00000	11195.01613	1140.97151	111950.16129	Success	8
Plant1	Raw_02	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	716.70968	633.86214	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	925.75001	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	512.44742	10.44550	512.94742	10.45570	1025.89484	Success	8
Plant1	Raw_01	PERIOD_008	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	597.25806	528.21845	Smooth						1.00000	1.00000	3.00000	R,Q	0	3.00000				Normal	0.00000	0.00000	0.00000	2.00000	771.45861	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01529	0.00000	0.00000	427.03952	4.35229	428.53952	4.36758	428.53952	Success	8
